price,surface,type_of_property,number_of_bedrooms,postal_code,land_surface,garden,garden_surface,fully_equipped_kitchen,swimming_pool,furnished,open_fire,terrace,terrace_surface,number_of_facades,state_of_the_building,zip_code_xx
310000,170,HOUSE,3,9506,471,1,230,0,0,0,0,1,63,3,NEW,zc_95
295000,110,APARTMENT,2,9300,0,0,0,0,0,0,0,1,0,2,GOOD,zc_93
169000,73,APARTMENT,2,9300,0,0,0,0,0,0,0,1,7,1,TO_RENOVATE,zc_93
217500,58,APARTMENT,1,9800,0,0,0,0,0,0,0,1,10,2,TO_RENOVATE,zc_98
295000,75,APARTMENT,2,9255,0,0,0,0,0,0,0,1,0,2,NEW,zc_92
185000,90,APARTMENT,2,9051,0,0,0,0,1,0,0,1,5,3,GOOD,zc_90
545000,152,HOUSE,3,9000,108,0,0,0,0,0,0,1,27,2,NEW,zc_90
239000,165,HOUSE,2,9600,480,0,0,0,0,0,0,0,0,2,NEW,zc_96
529000,140,HOUSE,2,9160,441,1,250,1,0,0,0,1,50,3,NEW,zc_91
347000,153,APARTMENT,3,9400,0,0,0,0,0,0,0,1,0,2,NEW,zc_94
345000,171,HOUSE,3,9890,195,1,15,1,0,0,0,1,9,2,NEW,zc_98
187000,78,HOUSE,2,9620,49,0,0,0,0,0,0,1,0,2,GOOD,zc_96
529859,180,HOUSE,3,9420,775,1,0,1,0,0,0,0,0,2,TO_RENOVATE,zc_94
499000,130,APARTMENT,2,9840,0,0,0,1,0,0,0,1,10,3,NEW,zc_98
219000,170,HOUSE,3,9240,110,0,0,1,0,0,0,1,50,2,JUST_RENOVATED,zc_92
463500,206,HOUSE,3,9880,283,1,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_98
295000,221,HOUSE,3,9200,282,1,0,1,0,0,0,0,0,2,GOOD,zc_92
183000,184,HOUSE,3,9660,0,1,0,1,0,0,0,0,0,2,TO_RENOVATE,zc_96
589000,151,HOUSE,3,9000,0,0,0,0,0,0,0,0,0,2,NEW,zc_90
478741,118,APARTMENT,2,9340,0,0,0,1,0,0,0,1,51,4,NEW,zc_93
359000,160,HOUSE,3,9800,827,1,0,0,0,0,0,0,0,3,JUST_RENOVATED,zc_98
225000,80,APARTMENT,2,9402,0,0,0,0,0,0,0,0,0,3,GOOD,zc_94
170000,98,APARTMENT,3,9032,0,0,0,0,0,0,0,0,0,2,JUST_RENOVATED,zc_90
247000,81,APARTMENT,1,9800,0,0,0,0,0,0,0,1,0,1,NEW,zc_98
299500,132,APARTMENT,3,9300,0,0,0,1,0,0,0,1,7,2,NEW,zc_93
369000,161,HOUSE,5,9100,200,1,0,0,0,0,1,0,0,3,GOOD,zc_91
375000,116,APARTMENT,2,9070,25,1,25,0,0,0,0,1,10,2,NEW,zc_90
399000,144,APARTMENT,3,9230,0,1,0,0,0,0,0,1,0,1,TO_RENOVATE,zc_92
360000,130,APARTMENT,3,9250,0,0,0,0,0,0,0,1,15,2,TO_RENOVATE,zc_92
375000,162,HOUSE,3,9620,791,1,791,0,0,0,0,0,0,4,GOOD,zc_96
429000,155,HOUSE,3,9230,292,1,0,0,0,0,0,1,0,4,TO_RENOVATE,zc_92
249000,84,APARTMENT,1,9420,0,0,0,0,0,0,0,1,7,1,TO_RENOVATE,zc_94
249000,108,HOUSE,3,9000,40,0,0,1,0,0,0,0,0,3,TO_RENOVATE,zc_90
248000,96,APARTMENT,2,9940,0,0,0,0,0,0,0,0,0,1,TO_RENOVATE,zc_99
370000,120,APARTMENT,3,9810,228,1,228,0,0,0,0,1,15,2,TO_RENOVATE,zc_98
125000,40,HOUSE,1,9190,977,0,0,1,0,0,0,1,0,4,GOOD,zc_91
245000,102,HOUSE,3,9052,147,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_90
865000,300,OTHER,4,9810,6454,1,400,1,0,0,0,0,0,4,GOOD,zc_98
199000,100,HOUSE,3,9300,50,0,0,0,0,0,0,1,0,2,JUST_RENOVATED,zc_93
350886,116,APARTMENT,2,9190,0,1,0,0,0,0,0,1,20,1,TO_RENOVATE,zc_91
199000,330,HOUSE,3,9140,140,0,0,0,0,0,0,1,0,2,JUST_RENOVATED,zc_91
185000,105,APARTMENT,2,9300,0,0,0,1,0,0,0,1,4,2,GOOD,zc_93
950000,233,OTHER,3,9992,11570,0,0,0,0,0,0,1,0,4,NEW,zc_99
360000,120,HOUSE,3,9290,810,0,0,1,0,0,0,0,0,4,TO_RENOVATE,zc_92
595000,195,HOUSE,3,9080,675,1,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_90
375000,102,APARTMENT,2,9500,0,0,0,0,0,0,0,1,0,2,NEW,zc_95
275000,145,HOUSE,2,9420,515,1,300,0,0,0,0,0,0,4,GOOD,zc_94
225000,271,HOUSE,4,9550,365,1,58,1,0,0,0,0,0,2,TO_RENOVATE,zc_95
395000,294,HOUSE,4,9990,377,1,0,0,0,0,0,0,0,2,GOOD,zc_99
648500,340,HOUSE,5,9255,520,0,0,0,0,0,1,1,0,2,NEW,zc_92
199000,110,APARTMENT,2,9150,0,0,0,0,0,0,0,1,12,3,GOOD,zc_91
225000,145,HOUSE,2,9230,80,0,0,1,0,0,0,1,24,2,GOOD,zc_92
335000,126,APARTMENT,3,9200,0,0,0,0,0,0,0,1,0,1,TO_RENOVATE,zc_92
750000,229,HOUSE,3,9930,7540,0,0,0,0,0,0,1,0,2,TO_RENOVATE,zc_99
210000,189,HOUSE,3,9550,680,0,0,0,0,0,0,1,0,2,TO_RENOVATE,zc_95
399000,121,HOUSE,3,9180,563,1,0,0,0,0,0,0,0,2,JUST_RENOVATED,zc_91
395000,128,HOUSE,3,9000,55,0,0,0,0,0,0,1,7,2,GOOD,zc_90
195000,75,APARTMENT,2,9200,0,0,0,0,0,0,0,1,0,2,GOOD,zc_92
419000,181,HOUSE,4,9050,166,0,0,0,0,0,0,1,0,2,TO_RENOVATE,zc_90
249000,96,APARTMENT,2,9170,0,0,0,0,0,0,0,1,10,3,GOOD,zc_91
370000,107,APARTMENT,2,9940,0,0,0,1,0,0,0,1,16,2,NEW,zc_99
285000,242,HOUSE,3,9340,260,1,0,0,0,0,0,0,0,2,GOOD,zc_93
675000,177,HOUSE,4,9090,910,1,0,0,0,0,1,0,0,2,NEW,zc_90
495000,185,HOUSE,5,9890,235,1,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_98
250000,125,HOUSE,3,9240,305,0,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_92
287000,127,APARTMENT,3,9950,0,0,0,0,0,0,0,1,0,1,TO_RENOVATE,zc_99
260000,72,HOUSE,1,9620,79,0,0,0,0,0,0,1,11,2,TO_RENOVATE,zc_96
409000,139,HOUSE,3,9050,69,0,0,0,0,0,0,0,0,2,NEW,zc_90
395000,181,HOUSE,2,9090,151,0,0,0,0,0,0,0,0,2,NEW,zc_90
249000,176,HOUSE,3,9300,140,1,0,1,0,0,0,1,0,2,TO_RENOVATE,zc_93
125000,41,APARTMENT,0,9051,0,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_90
345000,89,APARTMENT,2,9000,0,0,0,0,0,0,0,1,0,1,JUST_RENOVATED,zc_90
269500,93,APARTMENT,2,9140,0,0,0,0,0,0,0,1,7,1,TO_RENOVATE,zc_91
268000,60,APARTMENT,2,9070,0,0,0,0,0,0,0,0,0,1,NEW,zc_90
181000,76,APARTMENT,2,9570,0,1,0,0,0,0,0,0,0,1,TO_RENOVATE,zc_95
349000,160,HOUSE,2,9250,1285,0,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_92
259000,48,APARTMENT,1,9000,0,1,0,0,0,0,0,1,0,1,NEW,zc_90
199000,83,APARTMENT,2,9620,0,0,0,0,0,0,0,0,0,2,GOOD,zc_96
265000,83,APARTMENT,2,9900,0,0,0,1,0,0,0,1,10,1,TO_RENOVATE,zc_99
389000,150,HOUSE,3,9170,354,0,0,0,0,0,0,0,0,3,TO_RENOVATE,zc_91
170000,90,APARTMENT,2,9700,0,1,0,0,0,0,0,1,0,1,NEW,zc_97
462500,153,HOUSE,3,9880,0,1,0,0,0,0,0,0,0,3,GOOD,zc_98
315157,97,APARTMENT,2,9140,0,0,0,0,0,0,0,1,47,2,TO_RENOVATE,zc_91
340000,120,APARTMENT,3,9600,0,0,0,0,0,0,0,1,6,1,TO_RENOVATE,zc_96
298000,100,APARTMENT,2,9270,0,0,0,0,0,0,0,1,18,2,TO_RENOVATE,zc_92
299000,96,APARTMENT,2,9080,0,0,0,1,0,0,0,0,0,4,GOOD,zc_90
190000,82,APARTMENT,2,9550,0,0,0,0,0,0,0,0,0,2,JUST_RENOVATED,zc_95
500556,150,HOUSE,3,9400,458,0,0,1,0,0,0,1,0,3,TO_RENOVATE,zc_94
695000,224,HOUSE,4,9255,2405,0,0,1,0,0,1,0,0,4,NEW,zc_92
355000,111,HOUSE,3,9570,986,0,0,1,0,0,0,1,0,4,JUST_RENOVATED,zc_95
420000,247,HOUSE,3,9473,600,1,400,1,0,0,0,1,170,3,NEW,zc_94
274705,84,APARTMENT,2,9000,0,1,0,0,0,0,0,1,11,1,NEW,zc_90
399000,190,HOUSE,3,9120,620,1,0,1,0,0,0,1,0,3,JUST_RENOVATED,zc_91
238000,128,APARTMENT,2,9400,1,1,0,0,0,0,0,1,12,1,GOOD,zc_94
380000,265,HOUSE,4,9870,550,0,0,0,0,0,0,0,0,4,GOOD,zc_98
572000,202,HOUSE,3,9160,606,1,0,0,0,0,0,1,0,2,TO_RENOVATE,zc_91
487406,180,HOUSE,3,9320,312,0,0,1,0,0,0,0,0,2,TO_RENOVATE,zc_93
283665,92,APARTMENT,2,9800,0,0,0,1,0,0,0,0,0,2,TO_RENOVATE,zc_98
255750,81,APARTMENT,2,9220,48,1,48,0,0,0,0,1,16,4,NEW,zc_92
304000,87,APARTMENT,2,9968,0,1,0,0,0,0,0,1,19,1,TO_RENOVATE,zc_99
340000,180,HOUSE,3,9240,144,0,0,1,0,0,0,1,0,2,TO_RENOVATE,zc_92
428000,101,APARTMENT,2,9052,0,0,0,0,0,0,0,1,14,4,TO_RENOVATE,zc_90
235000,165,HOUSE,2,9290,382,0,0,0,0,0,0,0,0,3,TO_RENOVATE,zc_92
225000,88,APARTMENT,2,9600,0,0,0,1,0,0,0,1,10,1,TO_RENOVATE,zc_96
165000,91,APARTMENT,2,9100,0,0,0,0,0,0,0,1,17,2,GOOD,zc_91
1950000,450,OTHER,3,9831,2861,1,2600,0,0,0,0,0,0,4,NEW,zc_98
360750,109,APARTMENT,2,9100,0,0,0,0,0,0,0,1,34,4,TO_RENOVATE,zc_91
275000,85,HOUSE,4,9000,193,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_90
295000,165,HOUSE,3,9320,210,1,70,0,0,0,0,1,25,2,GOOD,zc_93
225000,140,HOUSE,3,9030,251,1,0,1,0,0,0,0,0,3,TO_RENOVATE,zc_90
279000,80,APARTMENT,2,9120,0,0,0,0,0,0,0,1,7,4,TO_RENOVATE,zc_91
420000,229,APARTMENT,3,9000,0,0,0,1,0,0,0,1,10,2,NEW,zc_90
310000,85,APARTMENT,2,9500,0,0,0,0,0,0,0,1,15,4,NEW,zc_95
265000,200,HOUSE,4,9180,660,1,500,0,0,0,0,0,0,3,TO_RENOVATE,zc_91
349000,92,APARTMENT,2,9032,0,0,0,0,0,0,0,1,29,4,NEW,zc_90
374000,92,APARTMENT,2,9050,0,0,0,0,0,0,0,0,0,2,GOOD,zc_90
212000,100,HOUSE,2,9451,112,0,0,0,0,0,0,1,0,2,JUST_RENOVATED,zc_94
219000,100,HOUSE,2,9120,110,1,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_91
245000,142,HOUSE,3,9600,150,1,0,0,0,0,0,1,0,2,JUST_RENOVATED,zc_96
154000,91,HOUSE,3,9500,50,0,0,1,0,0,0,0,0,2,GOOD,zc_95
364000,107,APARTMENT,3,9300,0,0,0,0,0,0,0,1,20,1,GOOD,zc_93
299000,197,HOUSE,3,9620,1029,0,0,1,0,1,0,1,0,3,TO_RENOVATE,zc_96
245000,76,APARTMENT,2,9150,0,0,0,0,0,0,0,1,36,3,GOOD,zc_91
189000,57,APARTMENT,1,9140,0,0,0,0,0,0,0,1,11,1,TO_RENOVATE,zc_91
449000,160,HOUSE,3,9120,374,1,200,1,0,0,0,1,20,3,GOOD,zc_91
249000,115,HOUSE,4,9000,60,0,0,0,0,0,1,1,7,2,GOOD,zc_90
495000,250,HOUSE,5,9090,0,0,0,0,0,0,0,0,0,2,GOOD,zc_90
145000,87,APARTMENT,2,9100,0,0,0,1,0,0,0,1,0,1,GOOD,zc_91
450000,139,HOUSE,3,9100,107,1,29,0,0,0,0,1,12,2,GOOD,zc_91
260000,140,APARTMENT,3,9100,0,0,0,0,0,0,0,1,16,2,TO_RENOVATE,zc_91
299000,71,APARTMENT,1,9500,0,0,0,1,0,0,0,1,16,4,NEW,zc_95
399000,120,HOUSE,4,9990,164,1,0,1,0,0,0,0,0,2,TO_RENOVATE,zc_99
298000,103,APARTMENT,2,9950,0,0,0,0,0,0,0,1,23,4,NEW,zc_99
225000,95,APARTMENT,2,9060,0,0,0,1,0,0,0,0,0,3,GOOD,zc_90
169000,180,HOUSE,3,9800,223,1,40,0,0,0,0,0,0,2,JUST_RENOVATED,zc_98
420000,114,APARTMENT,3,9070,0,0,0,0,0,0,0,0,0,1,TO_RENOVATE,zc_90
435000,213,HOUSE,4,9270,942,1,0,0,0,0,0,1,0,2,NEW,zc_92
309000,83,APARTMENT,2,9120,0,1,0,0,0,0,0,1,13,1,TO_RENOVATE,zc_91
199000,104,APARTMENT,2,9100,0,0,0,0,0,0,0,1,0,1,JUST_RENOVATED,zc_91
262000,115,HOUSE,2,9550,120,0,0,0,0,0,0,1,0,2,NEW,zc_95
269000,160,HOUSE,4,9000,95,1,30,0,0,0,0,0,0,2,TO_RENOVATE,zc_90
695000,217,HOUSE,3,9700,2083,1,0,0,1,0,0,1,0,4,NEW,zc_97
285000,270,HOUSE,4,9870,542,1,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_98
374000,171,HOUSE,5,9160,851,1,0,0,0,0,0,1,0,2,GOOD,zc_91
658246,215,HOUSE,3,9260,872,0,0,1,0,0,0,0,0,2,TO_RENOVATE,zc_92
228000,86,APARTMENT,2,9880,0,0,0,0,0,0,0,0,0,1,TO_RENOVATE,zc_98
525000,230,HOUSE,5,9000,0,1,75,1,0,0,0,0,0,2,JUST_RENOVATED,zc_90
830000,231,OTHER,4,9000,130,1,30,1,0,0,0,1,30,3,NEW,zc_90
350000,278,HOUSE,5,9300,270,1,142,0,0,0,0,0,0,2,GOOD,zc_93
279000,220,HOUSE,3,9451,330,0,0,0,0,0,0,1,23,2,TO_RENOVATE,zc_94
239000,94,HOUSE,2,9940,249,1,0,1,0,0,0,0,0,3,JUST_RENOVATED,zc_99
495000,175,HOUSE,3,9130,9360,1,8075,0,0,0,0,0,0,4,TO_REBUILD,zc_91
375000,140,APARTMENT,3,9620,0,0,0,1,0,0,0,1,12,1,NEW,zc_96
410000,130,APARTMENT,3,9340,0,0,0,0,0,0,0,1,20,1,TO_RENOVATE,zc_93
477000,583,HOUSE,5,9400,560,0,0,0,0,0,0,0,0,4,GOOD,zc_94
289000,112,HOUSE,3,9000,150,1,0,1,0,0,0,0,0,2,TO_RENOVATE,zc_90
305000,76,APARTMENT,1,9052,0,0,0,0,0,0,0,1,25,1,TO_RENOVATE,zc_90
225000,170,HOUSE,3,9340,179,1,55,0,0,0,0,0,0,2,TO_RENOVATE,zc_93
219000,134,HOUSE,3,9308,188,0,0,0,0,0,0,0,0,2,GOOD,zc_93
325000,224,HOUSE,4,9660,2156,0,0,0,0,0,0,1,0,2,GOOD,zc_96
289500,155,HOUSE,2,9400,190,0,0,0,0,0,0,1,0,2,GOOD,zc_94
419000,202,APARTMENT,4,9200,0,0,0,0,0,0,0,1,0,1,NEW,zc_92
280000,165,HOUSE,3,9030,234,1,122,0,0,0,0,0,0,4,TO_RENOVATE,zc_90
359000,140,APARTMENT,3,9120,0,0,0,0,0,0,0,1,0,2,NEW,zc_91
277000,164,HOUSE,3,9660,141,1,0,0,0,0,0,1,0,2,NEW,zc_96
440000,308,HOUSE,3,9100,146,0,0,0,0,0,0,0,0,2,GOOD,zc_91
410000,262,HOUSE,3,9667,1080,1,0,0,0,0,0,1,0,2,TO_RENOVATE,zc_96
139000,31,APARTMENT,1,9000,0,0,0,0,0,0,0,0,0,2,NEW,zc_90
275000,211,HOUSE,3,9060,387,0,0,0,0,0,0,0,0,3,GOOD,zc_90
255000,130,HOUSE,2,9300,186,0,0,1,0,0,0,1,0,2,GOOD,zc_93
249000,70,APARTMENT,2,9040,0,0,0,0,0,0,0,0,0,1,JUST_RENOVATED,zc_90
510000,180,HOUSE,2,9150,873,1,580,0,0,0,0,0,0,4,JUST_RENOVATED,zc_91
505893,189,HOUSE,3,9600,892,0,0,1,0,0,0,0,0,2,TO_RENOVATE,zc_96
341500,99,APARTMENT,2,9000,0,1,0,0,0,0,0,1,14,1,TO_RENOVATE,zc_90
179000,300,HOUSE,3,9570,465,1,172,0,0,0,0,1,0,4,TO_RENOVATE,zc_95
310000,185,HOUSE,4,9170,337,0,0,0,0,0,0,0,0,2,NEW,zc_91
185000,82,APARTMENT,2,9800,0,0,0,0,0,0,0,0,0,1,TO_RENOVATE,zc_98
310000,87,APARTMENT,2,9120,0,1,0,0,0,0,0,1,33,1,TO_RENOVATE,zc_91
526525,174,HOUSE,3,9870,778,1,0,1,0,0,0,0,0,4,TO_RENOVATE,zc_98
349000,195,HOUSE,3,9080,196,1,0,0,0,0,0,1,0,2,JUST_RENOVATED,zc_90
379900,123,APARTMENT,2,9700,0,0,0,0,0,0,0,1,52,1,TO_RENOVATE,zc_97
294820,84,APARTMENT,2,9060,10,1,10,0,0,0,0,0,0,2,GOOD,zc_90
264500,151,HOUSE,3,9971,574,1,0,1,0,0,0,0,0,2,TO_RENOVATE,zc_99
405000,140,HOUSE,3,9420,445,1,375,0,0,0,0,1,0,3,TO_RENOVATE,zc_94
379000,156,HOUSE,2,9270,893,1,0,0,0,0,0,1,0,2,GOOD,zc_92
238280,88,APARTMENT,2,9700,0,1,0,0,0,0,0,1,6,2,TO_RENOVATE,zc_97
269000,140,HOUSE,4,9040,0,1,0,1,0,0,0,1,8,2,TO_RENOVATE,zc_90
389000,178,HOUSE,3,9550,748,1,525,0,0,0,0,1,25,3,GOOD,zc_95
349000,190,HOUSE,4,9080,384,1,190,0,0,0,0,0,0,3,GOOD,zc_90
265000,80,HOUSE,2,9000,0,0,0,0,0,0,0,0,0,2,NEW,zc_90
185000,155,HOUSE,4,9300,145,1,80,1,0,0,0,1,5,2,TO_RENOVATE,zc_93
420000,148,APARTMENT,3,9890,0,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_98
189000,95,APARTMENT,2,9280,0,0,0,0,0,0,0,0,0,2,GOOD,zc_92
435225,272,HOUSE,3,9630,667,1,0,0,0,0,0,1,0,2,TO_RENOVATE,zc_96
299000,238,HOUSE,4,9290,980,0,0,0,0,0,0,1,0,2,TO_RENOVATE,zc_92
370000,147,HOUSE,3,9550,207,1,0,0,0,0,0,1,0,2,TO_RENOVATE,zc_95
575000,340,HOUSE,4,9506,3144,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_95
616342,226,HOUSE,3,9255,698,0,0,1,0,0,0,0,0,2,TO_RENOVATE,zc_92
165000,77,HOUSE,2,9230,0,0,0,0,0,0,0,1,0,2,TO_RENOVATE,zc_92
558200,170,APARTMENT,3,9840,0,0,0,0,0,0,0,1,90,3,GOOD,zc_98
350000,115,APARTMENT,3,9050,0,0,0,0,0,0,0,1,0,3,TO_RENOVATE,zc_90
415000,103,APARTMENT,2,9052,0,1,0,0,0,0,0,1,31,1,TO_RENOVATE,zc_90
315000,175,HOUSE,3,9810,950,1,350,0,0,0,0,1,40,3,JUST_RENOVATED,zc_98
279000,140,HOUSE,2,9910,0,0,0,0,0,0,0,0,0,2,GOOD,zc_99
169000,140,HOUSE,2,9160,131,0,0,0,0,0,0,0,0,2,GOOD,zc_91
965000,197,OTHER,4,9000,149,0,0,0,0,0,0,0,0,2,NEW,zc_90
239000,150,HOUSE,3,9600,0,0,0,0,0,0,0,0,0,3,TO_RENOVATE,zc_96
267000,89,APARTMENT,2,9140,0,0,0,0,0,0,0,1,28,1,TO_RENOVATE,zc_91
195000,77,APARTMENT,1,9000,0,1,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_90
374500,102,APARTMENT,2,9000,0,1,0,0,0,0,0,1,8,1,TO_RENOVATE,zc_90
160000,22,APARTMENT,0,9000,0,0,0,0,0,0,0,0,0,2,JUST_RENOVATED,zc_90
248000,115,HOUSE,3,9000,115,1,25,0,0,0,0,0,0,2,TO_RENOVATE,zc_90
228000,55,APARTMENT,1,9800,0,0,0,0,0,0,0,1,12,1,GOOD,zc_98
160000,120,HOUSE,2,9600,423,0,0,1,0,0,0,0,0,2,TO_RENOVATE,zc_96
150000,68,APARTMENT,1,9470,0,0,0,1,0,0,0,1,0,1,TO_RENOVATE,zc_94
198000,137,HOUSE,2,9620,972,0,0,0,0,0,0,0,0,3,TO_RENOVATE,zc_96
1165000,388,OTHER,4,9220,2653,0,0,0,0,0,0,0,0,4,GOOD,zc_92
339000,209,HOUSE,3,9230,323,0,0,1,0,0,0,1,0,4,TO_RENOVATE,zc_92
225000,180,HOUSE,3,9150,200,1,48,0,0,0,0,1,28,3,TO_RENOVATE,zc_91
480000,250,HOUSE,4,9000,145,1,0,0,0,0,0,1,10,2,JUST_RENOVATED,zc_90
299000,212,APARTMENT,2,9620,0,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_96
340000,155,HOUSE,3,9170,240,0,0,0,0,0,0,0,0,2,NEW,zc_91
483000,122,APARTMENT,3,9000,0,0,0,0,0,0,0,1,14,2,TO_RENOVATE,zc_90
319000,136,HOUSE,3,9300,90,0,0,0,0,0,0,1,0,2,TO_RENOVATE,zc_93
449000,233,HOUSE,3,9320,300,0,0,0,0,0,0,1,0,3,GOOD,zc_93
249000,131,HOUSE,3,9680,379,1,0,0,0,0,0,1,0,2,GOOD,zc_96
495000,133,APARTMENT,3,9052,160,1,160,0,0,0,0,1,12,3,NEW,zc_90
175000,318,HOUSE,2,9550,160,0,0,0,0,0,0,0,0,2,NEW,zc_95
215000,85,APARTMENT,1,9600,0,0,0,0,0,0,0,1,12,1,NEW,zc_96
391958,121,APARTMENT,2,9140,0,0,0,0,0,0,0,1,27,2,NEW,zc_91
199000,125,HOUSE,3,9080,260,1,140,1,0,0,0,0,0,3,TO_RENOVATE,zc_90
558500,199,HOUSE,4,9000,87,0,0,0,0,0,0,1,19,2,NEW,zc_90
775000,124,HOUSE,2,9000,89,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_90
299000,109,APARTMENT,3,9140,0,0,0,0,0,0,0,1,6,2,NEW,zc_91
499000,270,APARTMENT,3,9190,0,0,0,0,0,0,0,1,60,3,GOOD,zc_91
239000,109,APARTMENT,2,9300,0,0,0,1,0,0,0,1,85,2,GOOD,zc_93
260000,110,APARTMENT,2,9200,0,0,0,0,0,0,0,0,0,1,NEW,zc_92
325000,412,HOUSE,4,9620,793,1,600,0,0,0,0,0,0,2,GOOD,zc_96
298000,150,APARTMENT,3,9320,0,0,0,0,0,0,0,0,0,1,NEW,zc_93
330000,97,APARTMENT,2,9200,0,0,0,0,0,0,0,1,12,1,TO_RENOVATE,zc_92
285000,157,HOUSE,3,9120,213,1,74,0,0,0,0,1,0,2,GOOD,zc_91
410000,150,APARTMENT,3,9300,0,0,0,1,0,0,0,1,0,3,GOOD,zc_93
290000,194,HOUSE,3,9280,161,1,0,0,0,0,0,0,0,2,GOOD,zc_92
255000,166,HOUSE,3,9500,111,0,0,0,0,0,0,0,0,2,JUST_RENOVATED,zc_95
425000,126,APARTMENT,2,9340,0,0,0,1,0,0,0,1,32,1,NEW,zc_93
259900,110,HOUSE,4,9190,171,1,0,0,0,0,0,0,0,2,NEW,zc_91
444050,154,HOUSE,3,9400,486,0,0,1,0,0,0,1,0,3,NEW,zc_94
469000,144,HOUSE,3,9080,474,1,0,0,0,0,0,1,0,4,GOOD,zc_90
850000,130,OTHER,2,9120,0,0,0,1,0,0,0,1,140,4,TO_RENOVATE,zc_91
492500,146,APARTMENT,2,9120,0,0,0,1,0,0,0,1,85,1,TO_RENOVATE,zc_91
325000,80,HOUSE,1,9031,265,1,0,0,0,0,0,1,10,2,NEW,zc_90
149000,156,HOUSE,2,9600,418,1,334,0,0,0,0,1,0,2,TO_RENOVATE,zc_96
325000,76,HOUSE,1,9000,47,0,0,0,0,0,0,0,0,2,GOOD,zc_90
329000,165,HOUSE,3,9000,139,1,73,1,0,0,0,0,0,2,GOOD,zc_90
328000,157,APARTMENT,3,9032,0,0,0,0,0,0,0,1,0,2,TO_RENOVATE,zc_90
299000,211,APARTMENT,2,9620,0,0,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_96
445000,275,HOUSE,3,9160,1374,1,0,0,0,0,0,1,0,2,NEW,zc_91
442000,95,APARTMENT,3,9000,0,0,0,0,0,0,0,1,20,1,NEW,zc_90
316455,97,APARTMENT,2,9190,0,0,0,0,0,0,0,1,34,3,TO_RENOVATE,zc_91
350000,300,APARTMENT,3,9600,0,0,0,0,0,0,0,0,0,1,GOOD,zc_96
338000,220,HOUSE,5,9255,368,1,180,1,0,0,1,1,40,2,NEW,zc_92
359000,169,APARTMENT,3,9200,0,0,0,0,0,0,0,1,16,1,NEW,zc_92
169000,50,APARTMENT,1,9700,0,0,0,0,0,0,0,1,0,2,TO_RENOVATE,zc_97
279000,114,APARTMENT,3,9960,0,1,0,0,0,0,0,0,0,2,GOOD,zc_99
329000,165,HOUSE,3,9040,170,1,0,0,0,0,0,1,0,2,NEW,zc_90
185000,87,APARTMENT,2,9500,0,0,0,0,0,0,0,1,0,2,GOOD,zc_95
286433,82,APARTMENT,2,9000,83,1,83,0,0,0,0,0,0,1,NEW,zc_90
190000,139,HOUSE,3,9600,81,0,0,1,0,0,0,0,0,2,GOOD,zc_96
190000,77,APARTMENT,1,9880,0,0,0,0,0,0,0,0,0,1,GOOD,zc_98
285000,126,APARTMENT,3,9170,0,0,0,0,0,0,0,1,6,4,NEW,zc_91
280000,223,HOUSE,3,9000,129,1,0,0,0,0,0,1,0,2,TO_RENOVATE,zc_90
249000,118,HOUSE,3,9220,205,1,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_92
634881,162,HOUSE,3,9270,1055,1,0,1,0,0,0,0,0,2,TO_RENOVATE,zc_92
245000,122,HOUSE,3,9940,241,0,0,0,0,1,0,0,0,2,JUST_RENOVATED,zc_99
395000,241,HOUSE,3,9620,1085,1,0,0,0,0,0,1,0,4,NEW,zc_96
303975,102,APARTMENT,2,9800,34,1,34,0,0,0,0,1,14,1,TO_RENOVATE,zc_98
350000,115,APARTMENT,3,9890,0,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_98
599000,290,HOUSE,5,9100,503,1,130,0,0,0,0,0,0,2,GOOD,zc_91
325000,95,APARTMENT,2,9000,0,0,0,0,0,0,0,0,0,1,GOOD,zc_90
355000,126,APARTMENT,3,9890,0,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_98
345000,113,APARTMENT,3,9890,0,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_98
310000,215,HOUSE,4,9200,143,0,0,0,0,0,0,1,0,2,NEW,zc_92
353250,147,HOUSE,3,9300,388,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_93
439000,170,HOUSE,4,9940,0,0,0,0,0,0,0,1,0,3,NEW,zc_99
